path	responsibility	producer	consumer	maintainability_dry_naming	dependencies_contracts	errors_operations	performance_security_generality	docs_tests	decision	evidence
app/external/embedding_client.py	Data Fabric·embedding 외부 adapter	Catalog domain	외부 HTTP/LLM 서비스	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	timeout·응답 정규화·credential 비소유 경계를 adapter가 담당	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	외부 의존을 app.external 한 경계로 이동
app/external/openai_client.py	Data Fabric·embedding 외부 adapter	Catalog domain	외부 HTTP/LLM 서비스	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	timeout·응답 정규화·credential 비소유 경계를 adapter가 담당	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	외부 의존을 app.external 한 경계로 이동
app/graph/__init__.py	Python package marker	Python import system	인접 runtime/test module	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	패키지 경계만 선언하며 역방향 의존 없음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	빈 marker이며 별도 책임·중복 로직 없음
app/graph/client.py	Neo4j 연결·분석 그래프 조회/편집·DW graph 작업	Catalog domain 호출	HTTP와 metadata/lineage	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	graph_owner=analyzer 경계와 시스템 노드 가시성 규칙을 단일 query helper로 적용	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	owner 제한 query와 혼합-owner 단위 검증
app/graph/dw_schema.py	Neo4j 연결·분석 그래프 조회/편집·DW graph 작업	Catalog domain 호출	HTTP와 metadata/lineage	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	graph_owner=analyzer 경계와 시스템 노드 가시성 규칙을 단일 query helper로 적용	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	owner 제한 query와 혼합-owner 단위 검증
app/graph/graph_queries.py	Neo4j 연결·분석 그래프 조회/편집·DW graph 작업	Catalog domain 호출	HTTP와 metadata/lineage	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	graph_owner=analyzer 경계와 시스템 노드 가시성 규칙을 단일 query helper로 적용	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	owner 제한 query와 혼합-owner 단위 검증
app/graph/neo4j_context.py	Neo4j 연결·분석 그래프 조회/편집·DW graph 작업	Catalog domain 호출	HTTP와 metadata/lineage	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	graph_owner=analyzer 경계와 시스템 노드 가시성 규칙을 단일 query helper로 적용	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	owner 제한 query와 혼합-owner 단위 검증
app/graph/ownership.py	Neo4j 연결·분석 그래프 조회/편집·DW graph 작업	Catalog domain 호출	HTTP와 metadata/lineage	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	graph_owner=analyzer 경계와 시스템 노드 가시성 규칙을 단일 query helper로 적용	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	owner 제한 query와 혼합-owner 단위 검증
app/graph/schema_edits.py	Neo4j 연결·분석 그래프 조회/편집·DW graph 작업	Catalog domain 호출	HTTP와 metadata/lineage	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	graph_owner=analyzer 경계와 시스템 노드 가시성 규칙을 단일 query helper로 적용	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	owner 제한 query와 혼합-owner 단위 검증
app/graph/schema_queries.py	Neo4j 연결·분석 그래프 조회/편집·DW graph 작업	Catalog domain 호출	HTTP와 metadata/lineage	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	graph_owner=analyzer 경계와 시스템 노드 가시성 규칙을 단일 query helper로 적용	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	owner 제한 query와 혼합-owner 단위 검증
app/http/__init__.py	Python package marker	Python import system	인접 runtime/test module	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	패키지 경계만 선언하며 역방향 의존 없음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	빈 marker이며 별도 책임·중복 로직 없음
app/http/catalog_endpoints.py	Catalog HTTP 경계와 요청 계약	FastAPI 요청·OpenAPI	중앙 UI와 Analyzer 소비자	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	endpoint shape를 보존하고 HTTP→domain/graph/external 의존 방향을 사용	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	app.http 이동, 오류 응답 정리, 지연 import 반증 수정
app/http/catalog_requests.py	Catalog HTTP 경계와 요청 계약	FastAPI 요청·OpenAPI	중앙 UI와 Analyzer 소비자	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	endpoint shape를 보존하고 HTTP→domain/graph/external 의존 방향을 사용	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	app.http 이동, 오류 응답 정리, 지연 import 반증 수정
app/lineage/__init__.py	Python package marker	Python import system	인접 runtime/test module	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	패키지 경계만 선언하며 역방향 의존 없음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	빈 marker이며 별도 책임·중복 로직 없음
app/lineage/lineage_service.py	리니지 조회와 SQL 리니지 추출	Catalog HTTP	Analyzer와 중앙 UI	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	Catalog 소유 이름을 사용하며 공개 lineage 응답 shape 유지	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	LineageAnalyzer를 SqlLineageExtractor로 이름·경로 변경
app/lineage/sql_lineage_extractor.py	리니지 조회와 SQL 리니지 추출	Catalog HTTP	Analyzer와 중앙 UI	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	Catalog 소유 이름을 사용하며 공개 lineage 응답 shape 유지	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	LineageAnalyzer를 SqlLineageExtractor로 이름·경로 변경
app/main.py	설정·로깅 또는 FastAPI composition root	환경과 process startup	모든 runtime module	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	환경 설정 SSOT와 명시적 startup/lifecycle 계약	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	app.main 진입점, CORS allowlist, 설정 root와 로깅 이름 갱신
app/metadata/__init__.py	Python package marker	Python import system	인접 runtime/test module	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	패키지 경계만 선언하며 역방향 의존 없음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	빈 marker이며 별도 책임·중복 로직 없음
app/metadata/description_enrichment.py	설명 보강·FK 추론·샘플 컨텍스트·시맨틱 검색	Catalog HTTP	Analyzer와 중앙 UI	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	대상 DB credential 없이 Data Fabric /api/query 계약만 소비	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	책임 package 이동 및 Data Fabric 단일 SQL 경로 확인
app/metadata/fk_inference.py	설명 보강·FK 추론·샘플 컨텍스트·시맨틱 검색	Catalog HTTP	Analyzer와 중앙 UI	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	대상 DB credential 없이 Data Fabric /api/query 계약만 소비	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	책임 package 이동 및 Data Fabric 단일 SQL 경로 확인
app/metadata/sample_context.py	설명 보강·FK 추론·샘플 컨텍스트·시맨틱 검색	Catalog HTTP	Analyzer와 중앙 UI	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	대상 DB credential 없이 Data Fabric /api/query 계약만 소비	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	책임 package 이동 및 Data Fabric 단일 SQL 경로 확인
app/metadata/semantic_search.py	설명 보강·FK 추론·샘플 컨텍스트·시맨틱 검색	Catalog HTTP	Analyzer와 중앙 UI	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	대상 DB credential 없이 Data Fabric /api/query 계약만 소비	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	책임 package 이동 및 Data Fabric 단일 SQL 경로 확인
app/system/__init__.py	Python package marker	Python import system	인접 runtime/test module	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	패키지 경계만 선언하며 역방향 의존 없음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	빈 marker이며 별도 책임·중복 로직 없음
app/system/logging.py	설정·로깅 또는 FastAPI composition root	환경과 process startup	모든 runtime module	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	환경 설정 SSOT와 명시적 startup/lifecycle 계약	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	app.main 진입점, CORS allowlist, 설정 root와 로깅 이름 갱신
app/system/settings.py	설정·로깅 또는 FastAPI composition root	환경과 process startup	모든 runtime module	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	환경 설정 SSOT와 명시적 startup/lifecycle 계약	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	fixed	app.main 진입점, CORS allowlist, 설정 root와 로깅 이름 갱신
client/__init__.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
client/connection_context.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
client/embedding_client.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
client/neo4j_client.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
config/__init__.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
config/settings.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
deploy/k8s.yaml	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
main.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
requirements.txt	pip runtime dependency SSOT	maintainer/build/operator	Catalog runtime·개발자·운영자	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	README·Docker·환경·dependency가 app.main과 8404 Data Fabric 계약에 일치	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 실행 경로와 소비자 검색으로 보존·수정 판정
scripts/install_fk_function.sql	선택적 FK 후보 DB 함수 설치	maintainer/build/operator	Catalog runtime·개발자·운영자	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	README·Docker·환경·dependency가 app.main과 8404 Data Fabric 계약에 일치	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	no-violation	현재 실행 경로와 소비자 검색으로 보존·수정 판정
service/__init__.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
service/data_fabric_client.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
service/data_lineage_service.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
service/dw_schema_service.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
service/fk_inference_service.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
service/graph_query_service.py	삭제된 기술 계층·잘못된 소유 이름 또는 내부 deploy 경로	기존 Catalog 구조	새 app 책임 package 또는 외부 deploy 저장소	책임 기반 이름·응집도·SSOT·중복 여부를 파일 내용과 소비자 검색으로 점검	공개 HTTP·그래프 계약은 새 경로로 이동하고 호환 복제본은 남기지 않음	오류 노출·타임아웃·재시도·부분 실패·자원 종료·운영 관측 경계를 점검	비밀정보·입력 경계·query 범위·동시성·범용 설정 여부를 점검	현재 코드·문서 일치, compile·unit·contract·OpenAPI·정적 반증 검색으로 검증	deleted	git mv/삭제 후 old import와 런타임 소비자 검색 0
